@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,4,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.001557,0.033102,0.423499,7.721045,525.12898,2.200125,522.928856,1.952152,0.008179,1.943973,523.126316,1.944707,99.618634,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.884,0,3.859375,0,3859.375,0,15758,207181,24261,100,25.185874,?,9,5,?
R_data_frame,4,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.012238,0.044222,3.328523,10.31476,525.12898,10.550528,514.578453,1.952152,0.039221,1.912931,514.578453,1.912931,97.990869,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.665,0,3.640625,0,3640.625,0,9189,207181,24261,100,27.509294,?,3,2,?
R_data_frame,4,8,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,269,0,0,100,0,0,1,0.011141,0.036628,3.029996,8.543341,525.12898,9.281016,515.847965,1.952152,0.034502,1.91765,515.847965,1.91765,98.232622,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.681,0,3.671875,0,3671.875,0,9239,207181,24261,100,27.509294,?,3,2,?
R_data_frame,4,9,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,268,1,0,99.628253,0.371747,0,0.99494,0.002077,0.043373,0.564817,10.116631,525.12898,145.644248,379.484733,1.952152,0.541428,1.410724,521.946531,1.940322,99.393968,0.974359,38,0,0,1,230,0.025641,1,1,0.974359,0.987013,0.984957,0.996098,0.987872,0.996283,0.001518,0.998482,0.003717,0.99633,0.996283,0.99627,0.995223,0.998111,0.991055,0.995161,0.996283,3.66,0,3.671875,0,3671.875,0,15758,207181,24261,99.628253,25.092937,?,9,5,?
R_data_frame,4,10,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,268,1,0,99.628253,0.371747,0,0.994947,0.00206,0.043206,0.560162,10.077671,525.12898,36.930706,488.198275,1.952152,0.137289,1.814863,522.65417,1.942952,99.528723,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,1,1,0.996283,0.00063,0.99937,0.003717,0.996375,0.996283,0.996294,0.995289,0.998735,0.99826,0.995158,0.996283,3.527,0.001,3.53125,0,3531.25,0,15758,207181,24261,99.628253,25.092937,?,9,5,?
R_data_frame,5,1,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,265,4,0,98.513011,1.486989,0,0.979828,0.007387,0.071206,2.007901,16.597382,526.065321,72.719475,453.345845,1.955633,0.270333,1.685301,517.735361,1.924667,98.416554,1,40,0.008734,2,0.991266,227,0,0,0.952381,1,0.97561,0.971629,0.999454,0.996949,0.98513,0.00428,0.99572,0.01487,0.985672,0.98513,0.985169,0.980307,0.997155,0.995854,0.984026,0.98513,3.382,0,3.359375,0,3359.375,0,13585,207181,24261,99.256506,25.557621,?,7,4,?
R_data_frame,5,2,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.001992,0.038572,0.541724,8.996907,525.12898,3.427739,521.701241,1.952152,0.012743,1.93941,522.744339,1.943288,99.545894,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.77,0.001,3.78125,0,3781.25,0,15758,207181,24261,100,25.27881,?,9,5,?
R_data_frame,5,3,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,269,0,0,100,0,0,1,0.011877,0.038551,3.230336,8.992008,525.12898,9.928133,515.200847,1.952152,0.036908,1.915245,515.200847,1.915245,98.109392,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.888,0,3.875,0,3875,0,9239,207181,24261,100,27.416357,?,3,2,?
R_data_frame,5,4,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,266,3,0,98.884758,1.115242,0,0.984832,0.00564,0.074675,1.533909,17.417866,525.12898,2212.132683,-1687.003702,1.952152,8.223542,-6.271389,518.225066,1.926487,98.685292,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.988848,0.0045,0.9955,0.011152,0.988895,0.988848,0.988848,0.984357,0.985658,0.955166,0.990323,0.988848,3.605,0,3.578125,0,3578.125,0,15758,207181,24261,98.884758,25,?,9,5,?
R_data_frame,5,5,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,269,0,0,100,0,0,1,0.000207,0.002724,0.056432,0.635469,525.12898,0.164019,524.964961,1.952152,0.00061,1.951543,524.964961,1.951543,99.968766,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.393,0,3.390625,0,3390.625,0,15758,207181,24261,100,25.092937,?,9,5,?
R_data_frame,5,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,269,0,0,100,0,0,1,0.011179,0.034156,3.040284,7.966894,525.12898,9.23002,515.89896,1.952152,0.034312,1.91784,515.89896,1.91784,98.242333,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.715,0,3.71875,0,3718.75,0,9239,207181,24261,100,27.60223,?,3,2,?
R_data_frame,5,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,267,2,0,99.256506,0.743494,0,0.989888,0.012643,0.044253,3.438619,10.321838,525.12898,10.899709,514.229272,1.952152,0.040519,1.911633,514.229272,1.911633,97.924375,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.002982,0.997018,0.007435,0.992753,0.992565,0.992564,0.989649,1,1,0.993548,0.992565,3.718,0,3.6875,0,3687.5,0,9239,207181,24261,100,28.066914,?,3,2,?
R_data_frame,5,8,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1506,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.025426,0.055189,6.915191,12.872682,525.12898,21.17133,503.95765,1.952152,0.078704,1.873449,503.95765,1.873449,95.968356,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,2.332,0,2.265625,0,2265.625,0,9239,207181,24261,100,33.736059,?,3,2,?
R_data_frame,5,9,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.001969,0.043127,0.535477,10.05937,525.12898,271.480653,253.648328,1.952152,1.009222,0.942931,522.761511,1.943351,99.549164,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.995297,0.987472,0.996774,0.996283,3.604,0,3.546875,0,3546.875,0,15758,207181,24261,99.628253,25,?,9,5,?
R_data_frame,5,10,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.000228,0.003601,0.06191,0.83936,526.121817,0.182123,525.939694,1.955843,0.000677,1.955166,525.939694,1.955166,99.965384,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2.667,0,2.65625,0,2656.25,0,15758,207181,24261,100,25.092937,?,9,5,?
R_data_frame,6,1,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.004659,0.019127,1.266413,4.45801,526.121817,3.775839,522.345979,1.955843,0.014037,1.941807,522.345979,1.941807,99.282326,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.223,0,3.21875,0,3218.75,0,11412,207181,24261,100,26.208178,?,5,3,?
R_data_frame,6,2,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,268,1,0,99.628253,0.371747,0,0.994951,0.012222,0.041308,3.322171,9.628617,526.065321,10.375149,515.690172,1.955633,0.038569,1.917064,515.690172,1.917064,98.027783,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.536,0,3.515625,0,3515.625,0,9239,207181,24261,100,28.066914,?,3,2,?
R_data_frame,6,3,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.011573,0.033756,3.147522,7.873437,525.12898,9.506528,515.622452,1.952152,0.03534,1.916812,515.622452,1.916812,98.189677,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.62,0,3.453125,0,3453.125,0,9239,207181,24261,100,27.788104,?,3,2,?
R_data_frame,6,4,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,267,2,0,99.256506,0.743494,0,0.989901,0.018426,0.077349,5.011387,18.041467,525.12898,86.010113,439.118867,1.952152,0.31974,1.632412,507.981903,1.888409,96.734692,1,39,0.008696,2,0.991304,228,0,0,0.95122,1,0.975,0.971055,0.995987,0.970839,0.992565,0.001261,0.998739,0.007435,0.992928,0.992565,0.992608,0.990654,0.993305,0.990704,0.990372,0.992565,3.61,0,3.53125,0,3531.25,0,9239,207181,24261,99.256506,28.717472,?,3,2,?
R_data_frame,6,5,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.000062,0.000493,0.016861,0.114931,525.12898,0.048215,525.080766,1.952152,0.000179,1.951973,525.080766,1.951973,99.990819,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.686,0.001,3.640625,0,3640.625,0,15758,207181,24261,100,25,?,9,5,?
R_data_frame,6,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,267,2,0,99.256506,0.743494,0,0.989888,0.003754,0.058705,1.020977,13.692826,525.12898,282.012896,243.116085,1.952152,1.048375,0.903777,520.537171,1.935082,99.125584,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.002982,0.997018,0.007435,0.992753,0.992565,0.992564,0.989649,0.995249,0.985096,0.993548,0.992565,3.716,0.001,3.65625,0.015625,3656.25,15.625,15758,207181,24261,99.628253,25.185874,?,9,5,?
R_data_frame,6,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.00005,0.000833,0.01354,0.194237,525.12898,0.038914,525.090066,1.952152,0.000145,1.952008,525.090066,1.952008,99.99259,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.693,0,3.671875,0,3671.875,0,15758,207181,24261,100,25,?,9,5,?
R_data_frame,6,8,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.01598,0.054586,4.346223,12.732147,525.12898,14.098606,511.030374,1.952152,0.052411,1.899741,511.030374,1.899741,97.315211,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.647,0,3.65625,0,3656.25,0,9239,207181,24261,100,28.438662,?,3,2,?
R_data_frame,6,9,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,267,2,0,99.256506,0.743494,0,0.989873,0.01149,0.068269,3.124992,15.923719,525.12898,179.37686,345.75212,1.952152,0.666828,1.285324,512.595842,1.905561,97.613322,0.948718,37,0,0,1,230,0.051282,2,1,0.948718,0.973684,0.969814,0.972464,0.960912,0.992565,0.003036,0.996964,0.007435,0.992751,0.992565,0.992514,0.990473,0.99558,0.993229,0.990256,0.992565,3.195,0,3.1875,0,3187.5,0,11412,207181,24261,99.256506,27.04461,?,5,3,?
R_data_frame,6,10,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.000075,0.000516,0.020512,0.12043,525.12898,0.058643,525.070337,1.952152,0.000218,1.951934,525.070337,1.951934,99.988833,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.472,0,3.46875,0,3468.75,0,15708,207181,24261,100,25,?,9,5,?
R_data_frame,7,1,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.013469,0.049036,3.663135,11.437523,525.12898,11.70108,513.4279,1.952152,0.043498,1.908654,513.4279,1.908654,97.77177,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.715,0,3.703125,0,3703.125,0,9239,207181,24261,100,28.066914,?,3,2,?
R_data_frame,7,2,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.002004,0.043208,0.545039,10.078094,525.12898,63.171645,461.957335,1.952152,0.234839,1.717314,522.721541,1.943203,99.541553,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001518,0.998482,0.003717,0.99633,0.996283,0.996282,0.994801,0.995694,0.986983,0.996774,0.996283,3.482,0,3.453125,0,3453.125,0,15758,207181,24261,99.628253,25.092937,?,9,5,?
R_data_frame,7,3,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.000166,0.002918,0.045226,0.680629,525.12898,0.132527,524.996453,1.952152,0.000493,1.95166,524.996453,1.95166,99.974763,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.763,0.001,3.765625,0,3765.625,0,15758,207181,24261,100,25.092937,?,9,5,?
R_data_frame,7,4,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,269,0,0,100,0,0,1,0.000108,0.001432,0.029461,0.333924,525.12898,0.084889,525.044091,1.952152,0.000316,1.951837,525.044091,1.951837,99.983835,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.673,0,3.65625,0,3656.25,0,15758,207181,24261,100,25,?,9,5,?
R_data_frame,7,5,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1507,2421,269,266,3,0,98.884758,1.115242,0,0.984832,0.00653,0.067476,1.776,15.7387,525.12898,537.904896,-12.775915,1.952152,1.999646,-0.047494,517.865091,1.925149,98.616742,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.988848,0.004473,0.995527,0.011152,0.989266,0.988848,0.988845,0.984541,0.991003,0.975963,0.990321,0.988848,3.735,0,3.71875,0,3718.75,0,13585,207181,24261,99.256506,25.557621,?,7,4,?
R_data_frame,7,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.013645,0.052614,3.710972,12.272186,525.12898,12.064698,513.064282,1.952152,0.04485,1.907302,513.064282,1.907302,97.702527,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.999981,0.999952,0.996774,0.996283,3.673,0.001,3.671875,0,3671.875,0,9239,207181,24261,100,27.695167,?,3,2,?
R_data_frame,7,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.011789,0.037838,3.206187,8.825744,525.12898,9.825181,515.3038,1.952152,0.036525,1.915628,515.3038,1.915628,98.128997,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.604,0,3.609375,0,3609.375,0,9239,207181,24261,100,28.066914,?,3,2,?
R_data_frame,7,8,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.010476,0.031242,2.849112,7.287169,525.12898,8.572855,516.556125,1.952152,0.031869,1.920283,516.556125,1.920283,98.367476,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.76,0.001,3.734375,0,3734.375,0,9189,207181,24261,100,28.066914,?,3,2,?
R_data_frame,7,9,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,268,1,0,99.628253,0.371747,0,0.994954,0.016918,0.06121,4.59852,14.267557,526.065321,46.422293,479.643027,1.955633,0.172574,1.78306,511.180745,1.9003,97.170584,1,40,0.004367,1,0.995633,228,0,0,0.97561,1,0.987654,0.985571,0.998362,0.988787,0.996283,0.000649,0.999351,0.003717,0.996373,0.996283,0.996293,0.995291,0.996992,0.995871,0.995213,0.996283,3.716,0,3.671875,0,3671.875,0,9239,207181,24261,99.628253,29.64684,?,3,2,?
R_data_frame,7,10,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.011849,0.032052,3.220426,7.470587,526.121817,9.646374,516.475443,1.955843,0.03586,1.919983,516.475443,1.919983,98.166513,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.545,0,3.5,0,3500,0,9239,207181,24261,100,28.252788,?,3,2,?
R_data_frame,8,1,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.011269,0.038254,3.062799,8.916133,526.121817,9.447786,516.674031,1.955843,0.035122,1.920721,516.674031,1.920721,98.204259,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.581,0,3.5625,0,3562.5,0,9239,207181,24261,100,27.509294,?,3,2,?
R_data_frame,8,2,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.008756,0.035769,2.381433,8.34315,525.12898,7.443809,517.685172,1.952152,0.027672,1.92448,517.685172,1.92448,98.58248,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2.418,0,2.421875,0,2421.875,0,11412,207181,24261,100,27.32342,?,5,3,?
R_data_frame,8,3,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.001976,0.043128,0.537524,10.05963,525.12898,272.141337,252.987643,1.952152,1.011678,0.940475,522.755631,1.943329,99.548044,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.995356,0.986318,0.996774,0.996283,3.658,0,3.640625,0,3640.625,0,15758,207181,24261,99.628253,25,?,9,5,?
R_data_frame,8,4,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.000128,0.001071,0.034695,0.249799,525.12898,0.099463,525.029518,1.952152,0.00037,1.951783,525.029518,1.951783,99.981059,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.642,0,3.625,0,3625,0,15758,207181,24261,100,25,?,9,5,?
R_data_frame,8,5,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.000945,0.018693,0.257054,4.360096,525.12898,0.926284,524.202696,1.952152,0.003443,1.948709,524.202696,1.948709,99.823608,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.529,0,3.53125,0,3531.25,0,15758,207181,24261,100,25.185874,?,9,5,?
R_data_frame,8,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.000272,0.003708,0.074065,0.864975,525.12898,0.216936,524.912045,1.952152,0.000806,1.951346,524.912045,1.951346,99.958689,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.619,0,3.625,0,3625,0,15758,207181,24261,100,25.185874,?,9,5,?
R_data_frame,8,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.01774,0.055548,4.824873,12.956508,525.12898,15.356728,509.772253,1.952152,0.057088,1.895064,509.772253,1.895064,97.075627,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.455,0,3.421875,0,3421.875,0,9239,207181,24261,100,29.36803,?,3,2,?
R_data_frame,8,8,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,267,2,0,99.256506,0.743494,0,0.989888,0.004197,0.05168,1.141407,12.054264,525.12898,1076.385591,-551.256611,1.952152,4.001433,-2.049281,520.461885,1.934803,99.111248,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.002982,0.997018,0.007435,0.992753,0.992565,0.992564,0.989649,0.995181,0.983648,0.993548,0.992565,3.512,0,3.5,0,3500,0,13585,207181,24261,99.628253,25.371747,?,7,4,?
R_data_frame,8,9,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,268,1,0,99.628253,0.371747,0,0.994947,0.005478,0.045261,1.489858,10.556995,525.12898,38.593304,486.535677,1.952152,0.14347,1.808683,519.925098,1.932807,99.009028,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,0.998105,0.986045,0.996283,0.00063,0.99937,0.003717,0.996375,0.996283,0.996294,0.995289,0.997924,0.995909,0.995158,0.996283,3.829,0,3.796875,0,3796.875,0,11412,207181,24261,99.628253,25.836431,?,5,3,?
R_data_frame,8,10,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,265,4,0,98.513011,1.486989,0,0.979803,0.027895,0.079569,7.582093,18.546814,526.065321,25.752368,500.312952,1.955633,0.095734,1.859899,500.600398,1.860968,95.159361,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.98513,0.005963,0.994037,0.01487,0.985864,0.98513,0.985123,0.979476,0.999922,0.999808,0.987092,0.98513,2.472,0,2.453125,0,2453.125,0,9239,207181,24261,100,32.713755,?,3,2,?
R_data_frame,9,1,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.000085,0.000826,0.022995,0.192572,526.121817,0.065933,526.055884,1.955843,0.000245,1.955598,526.055884,1.955598,99.987468,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.78,0,3.765625,0,3765.625,0,15758,207181,24261,100,25,?,9,5,?
R_data_frame,9,2,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,269,0,0,100,0,0,1,0.009764,0.030791,2.655627,7.182049,525.12898,8.010423,517.118557,1.952152,0.029779,1.922374,517.118557,1.922374,98.47458,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.868,0,3.859375,0,3859.375,0,9239,207181,24261,100,27.416357,?,3,2,?
R_data_frame,9,3,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1508,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.001944,0.043127,0.52867,10.059399,525.12898,1074.066545,-548.937564,1.952152,3.992812,-2.04066,522.780932,1.943424,99.552862,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,0.995142,0.982712,0.996774,0.996283,3.289,0,3.265625,0,3265.625,0,15758,207181,24261,99.628253,25,?,9,5,?
R_data_frame,9,4,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1509,2421,269,269,0,0,100,0,0,1,0.009573,0.030148,2.603717,7.031871,525.12898,7.838029,517.290951,1.952152,0.029138,1.923015,517.290951,1.923015,98.507409,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.793,0.001,3.796875,0,3796.875,0,9239,207181,24261,100,27.509294,?,3,2,?
R_data_frame,9,5,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1509,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.003713,0.030601,1.00975,7.137624,525.12898,3.442884,521.686097,1.952152,0.012799,1.939354,521.686097,1.939354,99.344374,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,3.752,0,3.75,0,3750,0,13585,207181,24261,100,25.743494,?,7,4,?
R_data_frame,9,6,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1509,2421,269,269,0,0,100,0,0,1,0.002554,0.019365,0.694574,4.516879,525.12898,2.152674,522.976307,1.952152,0.008003,1.94415,522.976307,1.94415,99.590068,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.61,0,3.578125,0,3578.125,0,13585,207181,24261,100,25.557621,?,7,4,?
R_data_frame,9,7,weka.classifiers.trees.LMT,'-I -1 -M 15 -W 0.0',-1113212459618104943,20211023.1509,2421,269,269,0,0,100,0,0,1,0.00019,0.003182,0.051767,0.742131,525.12898,0.151863,524.977117,1.952152,0.000565,1.951588,524.977117,1.951588,99.971081,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.647,0,3.640625,0,3640.625,0,15758,207181,24261,100,25.092937,?,9,5,?
